-81,30,-21,17,-29,20,-128,109,-115,127,-122,119,-69,37,-93,58,2
-29,23,-19,19,-33,36,-128,127,-128,116,-106,86,-55,48,-76,77,2
-64,32,-19,11,-13,16,-84,89,-128,117,-122,127,-45,39,-98,115,2
-44,34,-17,13,-15,9,-58,72,-116,110,-97,104,-51,44,-111,125,2
-32,51,-18,12,-23,14,-80,83,-108,127,-123,123,-73,80,-94,62,2
-35,39,-16,12,-17,16,-109,77,-120,103,-128,127,-63,59,-78,55,2
-63,63,-13,11,-16,14,-95,118,-125,127,-113,112,-63,46,-109,106,2
-42,37,-16,17,-20,17,-128,127,-128,127,-87,95,-81,39,-96,102,2
-40,24,-19,11,-13,10,-76,81,-117,127,-114,93,-96,87,-86,122,2
-34,29,-20,18,-18,25,-99,75,-128,127,-128,120,-82,58,-96,102,2
-46,28,-26,12,-23,15,-121,119,-128,127,-122,110,-79,55,-123,110,2
-51,53,-28,18,-23,17,-87,127,-128,127,-104,113,-100,66,-113,66,2
-69,42,-17,18,-11,11,-70,76,-126,98,-111,98,-88,46,-110,72,2
-65,28,-24,14,-16,10,-37,45,-128,127,-96,100,-64,58,-79,54,2
-59,29,-21,15,-13,13,-102,105,-128,119,-114,104,-85,42,-88,118,2
-53,122,-25,19,-17,11,-108,109,-128,121,-102,103,-59,40,-120,99,2
-39,33,-18,15,-9,9,-50,42,-74,112,-104,100,-31,31,-87,49,2
-58,38,-21,31,-8,10,-45,42,-100,108,-97,80,-55,34,-112,90,2
-86,45,-19,13,-19,15,-78,80,-126,127,-69,66,-79,86,-106,97,2
-60,51,-25,15,-11,14,-100,79,-113,91,-62,50,-45,38,-99,103,2
-62,37,-19,20,-14,12,-90,79,-101,127,-114,73,-69,33,-79,75,2
-61,58,-31,14,-12,13,-49,43,-128,108,-68,44,-56,34,-84,120,2
-59,36,-16,16,-15,15,-99,88,-128,124,-127,84,-59,59,-99,74,2
-97,54,-23,26,-23,14,-108,95,-128,127,-76,46,-101,51,-125,127,2
-87,62,-27,13,-16,14,-100,87,-115,103,-41,24,-38,38,-90,104,2
-65,55,-28,24,-26,16,-82,66,-128,127,-126,127,-66,97,-103,127,2
-55,66,-17,17,-14,17,-105,110,-128,127,-86,104,-34,32,-128,106,2
-78,91,-59,51,-21,17,-35,58,-122,112,-117,107,-59,73,-88,86,2
-52,80,-22,26,-15,10,-76,110,-120,112,-98,75,-59,37,-87,75,2
-50,52,-12,24,-10,11,-28,23,-104,102,-111,97,-38,48,-57,31,2
-45,50,-20,15,-9,8,-75,94,-92,114,-30,41,-31,29,-60,72,2
-35,24,-19,19,-22,30,-79,116,-128,127,-122,101,-91,112,-122,87,2
-29,43,-19,15,-12,7,-62,63,-118,127,-71,82,-28,30,-84,98,2
-46,48,-24,15,-12,7,-82,56,-128,127,-128,108,-34,33,-106,82,2
-34,45,-19,21,-17,21,-66,70,-128,127,-113,112,-72,64,-72,97,2
-35,46,-17,14,-11,12,-93,100,-99,125,-103,103,-35,35,-82,51,2
-27,27,-19,11,-15,15,-67,59,-128,127,-89,101,-38,60,-93,71,2
-55,63,-16,16,-31,11,-128,123,-125,107,-72,99,-100,57,-127,111,2
-43,34,-12,18,-12,10,-104,85,-128,116,-107,106,-89,74,-97,100,2
-49,23,-14,17,-16,16,-126,112,-128,127,-102,97,-77,42,-99,110,2
-39,32,-18,13,-14,15,-89,88,-128,127,-52,106,-48,33,-103,125,2
-51,34,-22,13,-12,13,-106,107,-128,122,-98,100,-35,20,-114,107,2
-39,28,-29,19,-21,16,-128,127,-119,118,-63,48,-44,81,-63,60,2
-96,52,-28,19,-19,15,-109,88,-128,123,-89,111,-78,53,-92,106,2
-52,31,-19,11,-28,9,-113,101,-128,120,-128,109,-70,48,-111,102,2
-55,63,-32,24,-24,14,-80,120,-128,127,-119,127,-116,84,-128,125,2
-16,15,-16,17,-32,23,-109,76,-128,127,-128,126,-46,55,-61,101,2
-18,14,-14,11,-16,10,-94,112,-128,127,-102,98,-59,27,-101,99,2
-73,32,-17,13,-22,10,-112,107,-126,93,-65,94,-72,41,-109,120,2
-29,33,-18,21,-36,37,-128,127,-128,117,-125,127,-73,66,-117,75,2
-64,32,-17,13,-18,15,-128,105,-98,127,-115,113,-79,97,-105,91,2
-44,77,-15,14,-18,18,-113,116,-128,127,-128,95,-60,74,-128,64,2
-43,22,-10,10,-13,19,-128,127,-118,113,-98,86,-68,47,-109,127,2
-39,48,-26,15,-33,16,-122,114,-104,97,-119,115,-60,52,-103,91,2
-87,64,-20,16,-24,20,-123,124,-128,127,-65,36,-43,32,-93,80,2
-32,46,-17,15,-22,15,-105,101,-116,127,-77,63,-44,49,-84,107,2
-69,55,-27,17,-31,25,-112,127,-128,127,-128,119,-86,58,-110,108,2
-31,36,-14,18,-21,21,-111,127,-128,127,-123,82,-65,30,-108,97,2
-74,36,-18,13,-20,13,-90,93,-120,125,-87,90,-41,35,-117,92,2
-68,39,-14,18,-15,12,-105,77,-128,127,-98,125,-40,38,-79,88,2
-51,51,-25,21,-15,15,-128,115,-128,127,-116,65,-85,88,-93,127,2
-32,25,-14,17,-20,19,-128,127,-128,127,-76,72,-64,51,-71,84,2
-81,78,-23,22,-30,18,-77,69,-123,127,-128,127,-73,59,-95,127,2
-25,33,-20,19,-35,25,-122,97,-128,127,-105,105,-42,63,-125,98,2
-37,37,-17,17,-15,16,-91,98,-106,118,-114,113,-66,76,-116,96,2
-45,26,-11,13,-17,20,-117,89,-128,127,-128,112,-124,99,-89,80,2
-72,57,-15,17,-23,20,-108,91,-128,127,-101,108,-88,63,-128,125,2
-52,50,-23,17,-30,24,-113,90,-128,127,-115,111,-93,90,-120,127,2
-96,47,-18,13,-33,15,-115,98,-110,121,-98,96,-79,58,-101,114,2
-41,38,-24,26,-31,24,-97,96,-128,118,-90,95,-54,63,-79,87,2
-40,38,-22,23,-20,25,-128,127,-128,127,-85,96,-93,46,-108,85,2
-29,32,-17,25,-24,35,-106,119,-128,127,-128,123,-73,49,-85,87,2
-38,31,-16,21,-21,18,-107,93,-123,127,-127,113,-48,58,-105,110,2
-39,35,-15,12,-15,17,-128,127,-127,122,-104,73,-66,65,-116,107,2
-59,42,-30,14,-20,19,-127,127,-128,106,-70,117,-89,62,-99,92,2
-35,28,-16,15,-18,24,-107,127,-127,127,-120,78,-56,50,-82,89,2
-63,49,-18,17,-18,13,-102,113,-128,123,-119,113,-65,49,-128,120,2
-62,36,-16,17,-13,16,-127,100,-110,124,-116,91,-92,69,-110,89,2
-45,22,-18,12,-26,17,-99,94,-128,127,-128,99,-74,103,-115,110,2
-42,37,-14,11,-14,11,-67,93,-122,127,-101,100,-50,49,-93,98,2
-59,38,-30,17,-18,15,-121,113,-125,125,-108,120,-46,55,-90,80,2
-86,53,-52,24,-19,17,-59,77,-123,127,-98,127,-94,83,-128,107,2
-65,35,-18,21,-22,31,-113,108,-128,127,-128,99,-60,93,-128,105,2
-66,53,-23,14,-24,18,-125,123,-128,127,-125,109,-66,73,-83,100,2
-60,42,-21,14,-31,20,-104,106,-128,113,-128,98,-107,52,-100,107,2
-60,47,-18,17,-29,28,-126,127,-128,127,-102,86,-74,53,-111,102,2
-47,36,-20,22,-30,32,-128,127,-128,119,-128,104,-89,89,-73,126,2
-76,40,-23,16,-16,12,-66,78,-122,127,-107,104,-69,63,-128,127,2
-91,50,-24,23,-22,24,-95,79,-128,127,-116,121,-64,72,-90,109,2
-64,28,-47,22,-36,23,-128,113,-128,127,-121,112,-91,51,-79,115,2
-99,47,-52,30,-16,22,-80,53,-89,110,-90,103,-85,88,-118,127,2
-20,14,-23,29,-33,27,-106,125,-122,127,-128,110,-73,59,-87,100,2
-40,32,-18,14,-16,18,-74,78,-128,127,-119,115,-94,76,-111,96,2
-98,82,-45,40,-23,21,-35,12,-37,14,-45,29,-65,71,-128,127,3
-119,97,-39,32,-25,16,-20,12,-39,31,-44,40,-86,85,-125,111,3
-108,77,-47,37,-25,16,-18,12,-26,27,-42,49,-105,63,-125,112,3
-84,68,-33,23,-17,12,-20,17,-40,75,-35,35,-67,95,-116,113,3
-83,93,-47,36,-23,19,-13,12,-18,8,-41,25,-47,39,-124,127,3
-105,98,-48,37,-29,24,-21,18,-20,18,-43,34,-89,68,-106,115,3
-101,88,-39,30,-18,17,-13,12,-15,16,-26,51,-69,63,-124,127,3
-79,65,-30,32,-16,19,-17,18,-14,15,-20,25,-59,55,-128,127,3
-119,79,-76,38,-35,21,-27,28,-21,22,-38,32,-117,100,-128,127,3
-115,121,-81,39,-42,23,-31,26,-26,28,-44,29,-104,70,-128,127,3
-97,107,-31,20,-15,15,-41,42,-8,11,-18,14,-35,24,-128,127,3
-81,99,-40,23,-20,12,-12,5,-11,7,-16,16,-41,45,-128,116,3
-88,92,-34,31,-20,15,-15,16,-13,12,-26,18,-53,44,-116,97,3
-59,62,-19,16,-12,10,-14,10,-14,8,-23,20,-63,60,-127,127,3
-128,106,-56,60,-35,32,-17,21,-20,26,-57,37,-71,70,-120,121,3
-121,62,-54,31,-33,24,-30,24,-49,35,-66,28,-87,74,-128,127,3
-91,77,-26,20,-13,11,-11,13,-13,6,-17,18,-63,56,-128,126,3
-83,64,-32,21,-16,10,-15,8,-19,8,-38,16,-109,66,-102,107,3
-83,64,-39,34,-21,22,-21,17,-14,13,-30,21,-51,40,-99,127,3
-95,82,-32,20,-25,12,-21,12,-22,9,-40,15,-100,46,-81,107,3
-69,74,-49,31,-18,14,-20,13,-22,19,-29,24,-61,53,-110,121,3
-70,55,-29,21,-16,14,-18,14,-13,13,-19,16,-56,52,-99,120,3
-77,56,-28,23,-16,15,-13,14,-13,10,-29,21,-90,50,-128,116,3
-95,82,-38,22,-18,13,-11,8,-11,10,-23,13,-52,25,-128,115,3
-73,68,-24,15,-14,10,-16,12,-11,8,-17,9,-55,35,-128,127,3
-95,80,-41,35,-18,14,-18,12,-11,11,-21,24,-69,54,-128,127,3
-72,74,-29,29,-17,10,-13,8,-17,10,-28,24,-59,48,-101,127,3
-103,67,-28,27,-15,22,-12,19,-12,17,-20,23,-41,54,-128,125,3
-88,72,-23,19,-16,10,-14,7,-10,5,-32,24,-44,32,-128,116,3
-74,68,-23,18,-13,10,-11,9,-10,5,-20,12,-52,38,-128,106,3
-102,103,-19,18,-21,16,-13,11,-14,9,-18,17,-53,41,-110,127,3
-87,59,-23,16,-13,17,-10,6,-9,6,-13,12,-29,38,-102,124,3
-77,93,-51,28,-18,12,-32,16,-37,12,-56,64,-48,54,-114,115,3
